,spotify_album_id,derived_album_id,album_name
1814,spotify:album:1mDlX2DdJbX7FzqWTpCvIl,album1814,Made In Turkey
1815,spotify:album:6DkWC425pAikMNKmNDnlJ8,album1815,Lights Out
1816,spotify:album:2nXwmdIdulClgc82z8E2EB,album1816,Esta Vida Es Muy Bonita
1817,spotify:album:7LteECMaMBZ5ZmD4JpcQ0i,album1817,Banda el Recodo Brinda a Mexico
1818,spotify:album:3NBDJkiyvtvl77Zvs2JIph,album1818,Sones Raíces
1819,spotify:album:4L5JfMRQJ0ZSRSsjAqexsR,album1819,Mona Bone Jakon (Super Deluxe)
1820,spotify:album:4odgU4XFiB5pxEKKqB9QJA,album1820,Tea For The Tillerman (Super Deluxe)
1821,spotify:album:4d0yYXHa2zt2vZgfm7t8yP,album1821,Tea For The Tillerman²
1822,spotify:album:6Y5u4lFG0fa2dnr7DPuu3H,album1822,Yellow Claw Presents: Barong Family Best - Club Tracks -
1823,spotify:album:5g6akpIcVjEHuP18oTFgnh,album1823,Yellow Claw Presents: Barong Family Best - Vocal Tracks -
1824,spotify:album:17B9ZB9opgRGcvN4Svc2si,album1824,Never Dies
1825,spotify:album:0rXnrMJWA2eVoKaEyXQare,album1825,A Sentimental Christmas With Nat King Cole And Friends: Cole Classics Reimagined
1826,spotify:album:5io3S7VYIvgcTXyPymEL7z,album1826,ベスト・アーティスト・コレクション・ナット・キング・コール
1827,spotify:album:7mrbwXOViVh7i1sCR1NeDd,album1827,ナット・キング・コール
1828,spotify:album:5mlZJzJj4asowhoUKXQ5SS,album1828,Personalidad
1829,spotify:album:7sWSHGPsFechzVMXiOa82q,album1829,En Todo Estaré
1830,spotify:album:0P0d0y1LQ5VGrp58TQ0oM2,album1830,En Todo Estaré (Deluxe Edition)
1831,spotify:album:0FOPaNxxRvboekbBtVfNd0,album1831,lil kiiwi (Deluxe)
1832,spotify:album:0AUG7Sa8IIiCHTW6GONdf2,album1832,lil kiiwi
1833,spotify:album:3Xr5BK9SjJjNz8geARGnk5,album1833,KING
1834,spotify:album:4BI0o8MQXotNlNIzQl5fGC,album1834,Echoes of Light
1835,spotify:album:1l2fZnjT1p3kBfDf8mbhlH,album1835,Sessions: Vi
1836,spotify:album:3cYnSSnBe1akJwxv64PHOg,album1836,The Music of League of Legends: Season 9 (Original Game Soundtrack)
1837,spotify:album:04NPh9S2gPzYveqlJYQ0V8,album1837,Love and Sex
1838,spotify:album:2nyw6aQu85kFb3mYb4vWwE,album1838,Love And Sex
1839,spotify:album:4s9iYsrtBIvkZn5AEbUbl0,album1839,House of Pleasure
1840,spotify:album:3N3yf0PwhbnNuuF8rlbujH,album1840,Renaissance (Deluxe Edition)
1841,spotify:album:4w494FIJnkdXGqiDC3TG7q,album1841,Time (Deluxe Version)
1842,spotify:album:3gUHlpzwA6wnYHOTfaZipT,album1842,Just For You (Deluxe Edition)
1843,spotify:album:0DqDdZGSQkWQiE0TzBqeLA,album1843,Best Friend (feat. Doja Cat) [Remix EP] [Extended Edition]
1844,spotify:album:2HOYNp9NxRakR9u9na7Wth,album1844,Pretty Summer Playlist: Season 1
1845,spotify:album:2advSZrPipBX01SA4fwFl8,album1845,ICY
1846,spotify:album:3W6TEVlmaP22E4KvWY9HrS,album1846,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)"
1847,spotify:album:1CXsgQxjJF0cEuEjb1P9nZ,album1847,Taking One for the Team
1848,spotify:album:0cDtMoDHC3Pja0V1qrfBdT,album1848,Taking One for the Team
1849,spotify:album:6rQP4rAReRYVAwX6XggX5z,album1849,Nina Simone For Lovers (Deluxe Edition)
1850,spotify:album:6qbmcXm27hZxQnxqwPhvUb,album1850,Nina Simone: The Montreux Years (Live)
1851,spotify:album:1WqUlITw1irFysOyhkzWQs,album1851,Little Girl Blue (2021 - Stereo Remaster)
1852,spotify:album:7aQSug5yYLtISyxh9eEglW,album1852,Gasanova
1853,spotify:album:0uFO1XuWt7fMpyvt0DQymT,album1853,Gasanova
1854,spotify:album:2yW4IgrDh24FJhzlLKDAj5,album1854,White Noise ASMR - Vol 1
1855,spotify:album:3YgYrdFv17ic0uiqWMc0Xp,album1855,Analog Noise
1856,spotify:album:7iT5weyEAHMBYEqrO7xl61,album1856,Pink Noise for Babies
1857,spotify:album:5lj96ySx4mN7RKS1zlkXLI,album1857,Nipsey Hussle & YG
1858,spotify:album:6rcbbhcm8Os7EiVRHP9Aef,album1858,Victory Lap
1859,spotify:album:3RZIk5CH4y187nGskxMrCf,album1859,Victory Lap
1860,spotify:album:3g3P8dofBdBkEioDroTO2H,album1860,Halloqveen
1861,spotify:album:14sa31i2puZnfQTZgKV7vQ,album1861,A Woman
1862,spotify:album:6hf9RREeFIitoYRj4M3qY7,album1862,Kill My Heart (feat. Parson James & Qveen Herby)
1863,spotify:album:3bncOq9bM24eCefxlJvrtK,album1863,LOST
1864,spotify:album:5SQqI35jSvr45Aol3bN02B,album1864,La Importante (feat. Jon Z & Alex Rose)
1865,spotify:album:2jdGsNOnaXAHo4A9mRjvjV,album1865,De Cora
1866,spotify:album:0WM9c7Wi78j7jEGArDwBtM,album1866,Los Favoritos
1867,spotify:album:5ZZ0irnpqeueZj7v0CYnn3,album1867,Los Favoritos
1868,spotify:album:1KnajNEXp1OcOaw02DKKGB,album1868,Los Favoritos
1869,spotify:album:6Uzqxu8SKQp9uwSRvMDQLM,album1869,Ballads
1870,spotify:album:076Q0I1IjZreorSSSBcAzf,album1870,Vocoder
1871,spotify:album:4JjLldxv4cJVhZpkyJIq4C,album1871,Jeff Lynne's ELO - From Out Of Nowhere
1872,spotify:album:7cEVTY4TRTMsM6F8RI8hXR,album1872,The Meaning Of Christmas
1873,spotify:album:7gfXFkA259SkaFeJxSFtKE,album1873,Celebrity
1874,spotify:album:54je7LZ8eotMPmfdGEBKuk,album1874,Celebrity
1875,spotify:album:0BIfP5NzqaCQwZ79Lk2Q0l,album1875,Lo Más Romántico De
1876,spotify:album:61lnwjC4AW60dWT4hpqjf8,album1876,Los Temerarios Esencial
1877,spotify:album:5kxyZHYx9d7dYLG7aIL7m0,album1877,Nunca Es Tarde
1878,spotify:album:1gDqOyL8NmU2LQPtFutRng,album1878,MultiViral
1879,spotify:album:3yqcj5G3zkeXuWIx6cjQgx,album1879,Entren Los Que Quieran
1880,spotify:album:5QqFpppnhRlNXjHlDiDexl,album1880,Los De Atrás Vienen Conmigo
1881,spotify:album:7EBIA9cqbuqkyWfp3UCitD,album1881,DISCO (Deluxe)
1882,spotify:album:0KTmxgfwMFOBXmajMpjlkB,album1882,DISCO (Deluxe)
1883,spotify:album:140JX9hRDcAmfANQeKSnmG,album1883,DISCO (Deluxe)
1884,spotify:album:0g81USzuFuid3QkYfxeMXM,album1884,ASIN9NE
1885,spotify:album:3eYtzrCbHWAW0tRW93gaxj,album1885,ASIN9NE
1886,spotify:album:4bGquvISYAX922JbjVKfq9,album1886,BLIGHT
1887,spotify:album:0lcKOe1eGODSaaxZVtDOOj,album1887,Por Amor a Morelia Michoacán (En Vivo)
1888,spotify:album:11LnoZX4GRpb08p958wb2k,album1888,MAS de Mis Recuerdos
1889,spotify:album:75NdN3BvntJTagvVTg6hCu,album1889,2En1
1890,spotify:album:28adqly9V7wm5DFr7hlqtK,album1890,Los Dioses
1891,spotify:album:69iuPQsXel3luOSDNF0q2Q,album1891,Enoc
1892,spotify:album:7f6r6ijWtMJ0QYydwuCYvH,album1892,Nibiru
1893,spotify:album:2beLSssJ0YzmRbExW9IreE,album1893,Gravity (Deluxe Edition)
1894,spotify:album:28sCbClwbAhHN6ovutizQg,album1894,Gravity
1895,spotify:album:4vaqWvRCJ6d0QZwAkyEIwz,album1895,"Live From Brixton: Chapter Two, Night One"
1896,spotify:album:75MsvpK4OKHKvSKt738yMh,album1896,Lovely Piano Dreams
1897,spotify:album:42maiT8szsR1wh9vxMpYL3,album1897,Lullabies For Babies
1898,spotify:album:4zPK56w0wjKIvfBytQHyM7,album1898,Baby Lullabies Serenity
1899,spotify:album:1TTRKFwM6ccmHdEpt37L7Z,album1899,A Holly Dolly Christmas (Bonus Version)
1900,spotify:album:5CyxV60eTfhgaVstkKxqVV,album1900,A Holly Dolly Christmas (Deluxe Edition)
1901,spotify:album:50FL6Vavo5CtZ1S9QQSJeO,album1901,Dumplin' Original Motion Picture Soundtrack
1902,spotify:album:7nkRtJr1dCHcQJHUvi2Dii,album1902,Bettie James Gold Edition
1903,spotify:album:5MNpGyWk3uvXdwAfGsiAWh,album1903,Bettie James Gold Edition
1904,spotify:album:7wftPNQFSMYlpxzNMPHo1h,album1904,Bettie James
1905,spotify:album:10nQ1u8Y1zlOb61zwZavDk,album1905,if i could make it go quiet
1906,spotify:album:6EWTSpE0fh1tqRkajIZ2Tp,album1906,if i could make it go quiet
1907,spotify:album:6lsdqhAPgBr4zykC1SXhW5,album1907,Spotify Singles
1908,spotify:album:1tg87oAA2P03durAgHNRo1,album1908,Certain Kind of Magic
1909,spotify:album:3rlYfAO27jQo8P7Al72Cbb,album1909,Mass Manipulation
1910,spotify:album:45mSRVs0LHBWnFWlKnCbW7,album1910,Let Me In
1911,spotify:album:1bddkQczuUlV4e4MW2SOO1,album1911,elated!
1912,spotify:album:2rQu10gUgBVYzgsitDZNyU,album1912,aurora
1913,spotify:album:1ukpF3eKewIjkKGpu70sKm,album1913,Not An Apology
1914,spotify:album:1TS1FCWROvDReo3tkMHqu5,album1914,Rarities
1915,spotify:album:7dIaQDvQjqlqwYHfjdE6GE,album1915,It's Christmas All Over
1916,spotify:album:6etjNp7RzH8zVjFkukAyQV,album1916,Miracle Pill (Deluxe)
1917,spotify:album:5lqE2qT3nGLW6FGoJYfwUT,album1917,周杰倫地表最強世界巡迴演唱會
1918,spotify:album:3mqG5FjCm7XuCx5IHN3ZSg,album1918,周杰倫地表最強世界巡迴演唱會 (Live)
1919,spotify:album:5clrYp291Dg0XL6rgvOgoB,album1919,周杰倫的床邊故事
1920,spotify:album:691L2rRpdtjV6fKyxeVvtH,album1920,Time Will Tell
1921,spotify:album:7JzDX8kdV2D5AURTptTcWr,album1921,Save Me Now
1922,spotify:album:3nM3oTAZHYqJDNYMzPBEev,album1922,Hero
1923,spotify:album:2MYlTMzfYpuGem406rQNI9,album1923,What a Time To Be Alive (Deluxe Edition)
1924,spotify:album:3Qa0qW4ged1J4HGeLXbFsC,album1924,What a Time To Be Alive
1925,spotify:album:0Z6zozl4Wkh0jmOyclXeBD,album1925,Something Beautiful (feat. Masked Wolf)
1926,spotify:album:0YYboPBsKcVDrXiNfNIi7o,album1926,Shake The Spirit
1927,spotify:album:0B4eikFaUJcf3hc6DaSVov,album1927,Love Stuff
1928,spotify:album:7m4d3jbswZ7fy8aeLAcbsa,album1928,Love Stuff (Japan Version)
1929,spotify:album:3gEv1vpsDgaEo4TLuu0Lwz,album1929,ANTI-ICON
1930,spotify:album:2W5rUof3EANdwzqAMtAWhF,album1930,N / O / I / S / E
1931,spotify:album:4pzCKSWYNM2yUWrNvycC6e,album1931,Hexada
1932,spotify:album:0qWmDshW80OTUuipP3Wvla,album1932,Brett Young & Friends Sing The Christmas Classics
1933,spotify:album:4kVKg4LdknIwFgktCrYMy0,album1933,Weekends Look A Little Acoustic These Days
1934,spotify:album:2JJ2v7A5nR6HaYxyO2T0PX,album1934,Weekends Look A Little Different These Days
1935,spotify:album:31YtUUKHFaKVhlELeptm1S,album1935,Moments in Between
1936,spotify:album:6FgtuX3PtiB5civjHYhc52,album1936,Safe Haven
1937,spotify:album:0W26SC6AcPdqk1Hz5hfWnj,album1937,Dandelions (slowed + reverb)
1938,spotify:album:6fUVptFdeOgcqDvCZzM2kC,album1938,Cry
1939,spotify:album:1DBhAwtUFlYxCI5U4NQI6i,album1939,Cry
1940,spotify:album:4uQ5kFmXQdCxz3WvM4UUzy,album1940,Cry
1941,spotify:album:0ZrbrBx1Rkc7hq3hDKdOmH,album1941,Baila
1942,spotify:album:4J4KvvywWFEYRSKbMA9frG,album1942,2005
1943,spotify:album:1LofKMQ8ZnMIcghheAXVtM,album1943,Lejos Conmigo
1944,spotify:album:2QT5OxkgbFNpZXVJDEmssK,album1944,All Over The Place (Deluxe)
1945,spotify:album:1abtkG6wRFf0S2dg2XmgTe,album1945,All Over The Place (Deluxe)
1946,spotify:album:3WgAFg6y9jmNYLdC4xzHBF,album1946,All Over The Place (Platinum VIP Edition)
1947,spotify:album:3GNzXsFbzdwM0WKCZtgeNP,album1947,Chapters
1948,spotify:album:6tSDdE4ynfCuAPjjcIvc87,album1948,Heartbeat Changes (Part 1)
1949,spotify:album:4caqBOEvibGE77J3LaRrzK,album1949,Hopeless Romantics
1950,spotify:album:6VrsFDXz2QStALP4MsmEhF,album1950,Live 1970
1951,spotify:album:2JyNDhGhp0hiizSPuUs0i9,album1951,The Who Sell Out (Super Deluxe)
1952,spotify:album:1xSNEy7p90VpUfuT60f8qV,album1952,WHO (Deluxe & Live At Kingston)
1953,spotify:album:76fYJtMmnPTOpipCoH1Mgo,album1953,Revelations
1954,spotify:album:26MLf9aODGdQxzeQ021G3o,album1954,Revelations
1955,spotify:album:5mYawEK4EBrkiB56WWyvQr,album1955,Revelations
1956,spotify:album:7DDzJCnzLdq6MhuRQlqx39,album1956,The Seeds Of Love (Super Deluxe)
1957,spotify:album:2ekEIQWX8fQ5AeL82WSSJd,album1957,Everybody Loves A Happy Ending
1958,spotify:album:5In5TZiJN1cs0LumP4Oquq,album1958,Everybody Loves a Happy Ending
1959,spotify:album:34d6ShNbcuMzFbLLz9RcB7,album1959,Some Days
1960,spotify:album:6elTX2Ty2PrsvaGqNUyAFQ,album1960,The Way (Dennis Lloyd Remix)
1961,spotify:album:5sJzsLwoJ0davdfubn9DVF,album1961,The Way (Live from the Dead Sea)
1962,spotify:album:18AunqcqOhcZYZewF5uQFQ,album1962,Peso in My Pocket
1963,spotify:album:1b7oYNGSFap9XbZzTVqur0,album1963,Greatest Hits: The Show Dog Years
1964,spotify:album:0FiG8GsTAwnAF68MhiqRkN,album1964,Greatest Hits: The Show Dog Years
1965,spotify:album:3Q3PWpM63pNPJjhp2l4Crg,album1965,SCORPION TO SOCIETY
1966,spotify:album:5UEEWxYyRXwcr85LZNnTq2,album1966,FNFZHN
1967,spotify:album:6qSmy5kegn2mTE6XDwqWfn,album1967,Maximum III++
1968,spotify:album:6mj9hONCkhYoiMtGLwnQ17,album1968,Sukutubla
1969,spotify:album:3zMvHYlGGxO3V9EDPbFosr,album1969,Uva
1970,spotify:album:1ShFnXgovj5TqH64oH5cVV,album1970,En Cuatro
1971,spotify:album:1EBxcHGOGKDTg3E1ceGLBO,album1971,Life Is Strange
1972,spotify:album:20mePxbWih3MnyZiT0eozP,album1972,Life Is Strange
1973,spotify:album:6ozSLuLzK71i6l4o2OiN1A,album1973,Life Is Strange
1974,spotify:album:3Y4y50H5GIOBJHFLkkO1sV,album1974,Children Beyond
1975,spotify:album:2NcPXpM3MBapEiMs75keCm,album1975,Tina Live
1976,spotify:album:1CLMFG3WMus9loqNTGt7xh,album1976,Tina Live
1977,spotify:album:1WhoSmTtuxxzeLhKpYVfE6,album1977,True Colors (35th Anniversary Edition)
1978,spotify:album:1003GEwIVYFmJd3DI56Qw0,album1978,In Paris
1979,spotify:album:0HWcZDc3l4PrjpoKA8JDcf,album1979,Spotify Sessions
1980,spotify:album:73WHOJ76oBfI5c9eHCIpYI,album1980,Christmas For Kids
1981,spotify:album:3AzUw77sryrnLmw6M8YGpY,album1981,Bing At Christmas
1982,spotify:album:766DxnqEJaWImEzokmunQc,album1982,All Time Greats
1983,spotify:album:5nOHpWX0s0OPomXypOOc8m,album1983,KLEINE
1984,spotify:album:4CdHokdfzbzZYoJGLAvQ8T,album1984,Jongen Van De Straat
1985,spotify:album:4dhjoNEwjKzRFE4AuRYFSV,album1985,Alleen
1986,spotify:album:4B3qlttYNcfrAQ2BVM1oMZ,album1986,Our Bright Future
1987,spotify:album:6oE4fYGorROOUqUujaKWYq,album1987,Where You Live
1988,spotify:album:0YSvgmYJPucQvZVYrCZwHN,album1988,Let It Rain
1989,spotify:album:1SUoWF5y1MQfsusCHkSiOh,album1989,Lost And Found
1990,spotify:album:45vlC253XcChHySSnyab5I,album1990,Lost And Found
1991,spotify:album:4P5503alTajIsMzayUbTkU,album1991,Lost And Found
1992,spotify:album:0mjAkDF5xXelx7EOUthdRk,album1992,A Good Friend Is Nice
1993,spotify:album:3SeEO30AIQP41lOL6kOS1c,album1993,A Good Friend Is Nice
1994,spotify:album:4uJJDYOzZewULeO8fgXNnu,album1994,"Rise (Remixes, Pt. 2)"
1995,spotify:album:5AejbHPatXCyyB86vZWkzR,album1995,"Icons of Jazz - Grover Washington, Jr."
1996,spotify:album:6TTk4FCp1r3m1zgARJ3pt7,album1996,"The Essential Grover Washington, Jr.: The Columbia Years"
1997,spotify:album:2OwBGDHQz6JqPTCiEKHbY8,album1997,Soulful Sax (Jazz Club)
1998,spotify:album:29srkzNK3ixAW0NLVlR59A,album1998,Pacifico (Deluxe)
1999,spotify:album:5PrhnVNOKoJC2aLLfabxuB,album1999,Pacifico
2000,spotify:album:3EPPbrKzKBaCyjFbRXnQPk,album2000,Sunday Best
2001,spotify:album:7tPQLOpoHALuSuHcDFUgB8,album2001,Louder!
2002,spotify:album:5rd8XvZd7lmlRaON32NNQW,album2002,Mal de Amores
2003,spotify:album:2ds7l2UKWHAj3nKX2Pfmdz,album2003,1+1 (feat. Yandel & Sofía Reyes) [Banx & Ranx Remix]
2004,spotify:album:11BJJE6R9ovFR6J2fMoLWc,album2004,The Recession 2
2005,spotify:album:3nMTLp7VrAOJqe9wblWKtv,album2005,The Recession 2
2006,spotify:album:02Lszmxzs1Eyd6rMFkOtjm,album2006,Twenty/20 Pyrex Vision
2007,spotify:album:0CdSgjM13u6o37CdVs9kKX,album2007,Mozart - Reverb
2008,spotify:album:6j2lRsnymi32a53IMJBMsc,album2008,Mozart: Liturgical Works
2009,spotify:album:0VcBvXVNVjzoo7zxuVwlNZ,album2009,"Mozart: Mitridate, rè di Ponto"
2010,spotify:album:0nmCwOAFeqD69X1MWwKTS6,album2010,It Was Divine
2011,spotify:album:6R8UeugxGTPvPwFkLVqUqs,album2011,The Color Of You
2012,spotify:album:1osR4uPjThIn66yLCjfaDU,album2012,Urban Flora (Remixes)
2013,spotify:album:5u9JxohIzAYCPE53Ev4uiN,album2013,Numanice (Ao vivo)
2014,spotify:album:4U50KjTvyDPWy06dw6KqSq,album2014,Hello mundo
2015,spotify:album:3VDQ3Oa1bICtnbII8HowVw,album2015,Hello mundo (Ao vivo)
2016,spotify:album:5zUXAGfz0d2WXpxTeXjVSP,album2016,Nos Divertimos Logrando Lo Imposible
2017,spotify:album:7kMLaUdwvSVUtYFtBT7znC,album2017,Viva México (En Vivo)
2018,spotify:album:5KbqTnCCCuSR5SiqRSsmK5,album2018,"En Vivo Desde Anaheim, CA"
2019,spotify:album:2Fn2AgdIOCUDfi4lHmX0qG,album2019,Welcome to Galvania
2020,spotify:album:4RblG2OybYozftxt6NDShr,album2020,Re(Disc)overed
2021,spotify:album:57U1T9ROC5lsiL4XI8R4c5,album2021,Re:(disc)overed
2022,spotify:album:5ZzZPaFobBlzOEI6qvkhoh,album2022,Magia
2023,spotify:album:01mv5qdkrK2Fndwr9pd6eH,album2023,Magia
2024,spotify:album:3ipSo5xv4hEfIRI3QeE7Bz,album2024,Mar de Colores (Versión Extendida)
2025,spotify:album:1bR2SlwIKwvCZBFhDfYr6x,album2025,DOCE 22
2026,spotify:album:1eHsHKConMfzho7k48pomW,album2026,Pandora
2027,spotify:album:1dARC9DvZEYtv0hWDVqII6,album2027,penhasco. (acústico)
2028,spotify:album:7xF2h0BrmUyOJgl8pPkpfy,album2028,"Milestones of a Jazz Legend Ella Fitzgerald sings the Song Book, Vol. 10"
2029,spotify:album:5EUg8jF6Y23hGfSOJ4EqDx,album2029,"Milestones of a Jazz Legend Ella Fitzgerald sings the Song Book, Vol. 4"
2030,spotify:album:3Gb8fxpxVTRoPUQC8olkaQ,album2030,"Milestones of a Jazz Legend Ella Fitzgerald sings the Song Book, Vol. 5"
2031,spotify:album:79374TlgGM42y0R0z5LDxv,album2031,Heartache Medication (Deluxe Version)
2032,spotify:album:01AWRFHGz9ioWiPcFgqGrv,album2032,Rancho Fiesta Sessions
2033,spotify:album:2ny0Q7DWoI2GH1TlQTuBdD,album2033,Heartache Medication
2034,spotify:album:5gzfsecJfxWOdWwnFT7LsR,album2034,Laps Around The Sun
2035,spotify:album:71TVulHsUyzHcLETBfwgST,album2035,Girl Problems (Acoustic)
2036,spotify:album:4HUIhXljD7mEOJDEn9ytCC,album2036,Girl Problems
2037,spotify:album:6zXOZuDsPTGu4yEKaTXzlH,album2037,Raise Vibration
2038,spotify:album:4e83uqVOZLxULgNO6z8dhL,album2038,Raise Vibration
2039,spotify:album:1Kuay4VIqu9qNGAUOEtpx7,album2039,Strut
2040,spotify:album:01dPJcwyht77brL4JQiR8R,album2040,IU 5th Album 'LILAC'
2041,spotify:album:5V8n6fqyAPxvFTibPhQVcp,album2041,Palette
2042,spotify:album:56MqewtCUq5bplrqEYTVL0,album2042,Modern Times – Epilogue
2043,spotify:album:5CQbuEmt9rY7yS2xPiXxw7,album2043,Miss Anthropocene (Rave Edition)
2044,spotify:album:2FQYkZIuXLy222CVzgPbQ0,album2044,Miss Anthropocene (Rave Edition)
2045,spotify:album:6PVARuXkH97DKHlhI5wzgq,album2045,Miss Anthropocene
2046,spotify:album:3fIr9wOXBlqYgSPpOlY6o8,album2046,4 Latidos Tour - En Vivo
2047,spotify:album:2lph48S8IEQerZID7GqNUi,album2047,"Primera Fila Acústico ""Una Última Vez - Encore"""
2048,spotify:album:1J1sbNQnbDs9moxppFbaum,album2048,Una Última Vez (Delux Edition)
2049,spotify:album:6I25dDMBDCmXA4L5nayDNF,album2049,TLC
2050,spotify:album:7Cwn1DnyWnbiXv6g0YYqsI,album2050,TLC
2051,spotify:album:167TDd2jTmMgTkB8thzyI9,album2051,TLC (Deluxe)
2052,spotify:album:2wmmYoAC48iNSTdU5Iwg6H,album2052,TOTAL XANARCHY
2053,spotify:album:1AqbbGCrijQATQXFf3HRPT,album2053,HA HA HA!
2054,spotify:album:6GKt2Wfagvlta9nWqJMv5F,album2054,Ryder
2055,spotify:album:7tonSDqVXTichuMnlS8TbO,album2055,My Life (Deluxe / Commentary Edition)
2056,spotify:album:42trOIladKh6FwRUph59ui,album2056,HERstory Vol. 1
2057,spotify:album:4NbiqWISvtpKiWFwpmtzTF,album2057,Strength Of A Woman
2058,spotify:album:4tzPbPVyS5UO6nFJK2gYOL,album2058,Fire & Brimstone (Deluxe Edition / Big Machine Radio Release Special)
2059,spotify:album:0kKGVv7XAWy9YH5KJRFn8G,album2059,Fire & Brimstone (Deluxe Edition)
2060,spotify:album:54NjC2mCWlhIE3Ji4G9Vl0,album2060,Fire & Brimstone
2061,spotify:album:6x2lSp3LAyn3GgB0E7rD4L,album2061,La Futura
2062,spotify:album:0rp7KWSLdzcLufa1IdvnGv,album2062,La Futura
2063,spotify:album:3BS9MUmVKghsOa7Y3otqpE,album2063,La Futura (Deluxe Version)
2064,spotify:album:4Q8ne5c9cAwENr8CsTdW0D,album2064,Surreal
2065,spotify:album:6eyrmkH16YkwGFyWanYa82,album2065,Reminiscence (Original Motion Picture Soundtrack)
2066,spotify:album:4h8YNfTlnKKwqImHRZwhBg,album2066,Westworld: Season 3 (Music From The HBO Series)
2067,spotify:album:0h8sDAuF3iAt6nGXSSrBeR,album2067,"Milestones of a Jazz Legend, Vol. 6"
2068,spotify:album:0DbvKeLkdiN5XjUJinjF0s,album2068,We Have All the Time in the World
2069,spotify:album:1L8nJgRxCGXcys71JZTaIR,album2069,La Vie En Rose
2070,spotify:album:0qOobOFo9xvOSFRd4pAxZP,album2070,Freedom (You Bring Me)
2071,spotify:album:1IY3Vt1rUOmp31Vo4JX8St,album2071,Girl From Rio (Snakehips Remix)
2072,spotify:album:4F6bIheCKeB1DdoG5OaoYG,album2072,Good Vibration - Vol. 1
2073,spotify:album:7r6b9UsRIm7La1648a55Jm,album2073,I Love
2074,spotify:album:0LIKTD86AWthoyDAMnUVqe,album2074,Natibaby
2075,spotify:album:50jKFAhAZKD7JgPJfCPhZ6,album2075,Original
2076,spotify:album:0IPkOAkg9dyoneUD4JcpFt,album2076,Where’d U Go
2077,spotify:album:4AUvrhGZim9aVKNtDPItP3,album2077,Where'd U Go
2078,spotify:album:16FyEyO5os9YvvI2ZdE8he,album2078,Octopus
2079,spotify:album:2cMqYqiJeFv7YfWwc1GF1P,album2079,Hypnos
2080,spotify:album:5jhAOb0JdrZjlbfEl6BVPS,album2080,Skyscrapers (Hi-Lo Remix)
2081,spotify:album:5ecMgbRKQRwWcYDj56e5pM,album2081,NO TURNING BACK: THE COLLECTION
2082,spotify:album:24BayIZrBoWW9GY29fee2c,album2082,A YEAR AGO
2083,spotify:album:7t5Dm6FdR4a2R2dZCKopEA,album2083,INSPIRED
2084,spotify:album:3p4TTbyyA91qpSNRO6SW73,album2084,Blackstar
2085,spotify:album:2liBYuCYfW37CmNkub2BaH,album2085,DROGAS WAVE
2086,spotify:album:7AahTQHNRwEVIgyeAJtUJM,album2086,DROGAS WAVE
2087,spotify:album:6VIvQiUIOBMxjme8LYiUlU,album2087,Spice (25th Anniversary / Deluxe Edition)
2088,spotify:album:4jbWZmf7kRxCBD6tgVepYh,album2088,Forever
2089,spotify:album:3sr6lAuO3nmB1u8ZuQgpiX,album2089,Spiceworld
2090,spotify:album:3OozQ77kUnG9LvlVOoq0OP,album2090,ビック・アーティスト・アルバム ディーン・マーティン
2091,spotify:album:5ccXy5TyDiLtM5XAuyle4i,album2091,Back To Back - Dean Martin & Rocco Granata
2092,spotify:album:3bCD76GPTntFdGOT6KXgO3,album2092,The Essential Dean Martin
2093,spotify:album:2uPspfPV2yUhwAziXXQCnH,album2093,Living Mirage: The Complete Recordings
2094,spotify:album:27LNgTSAGxE2fitrsCukmT,album2094,Living Mirage
2095,spotify:album:4v48ZVHiC4bhrxSFTTbU7Z,album2095,Stinson Beach Sessions
2096,spotify:album:1G4OW8L44mu5efQlfSJnfs,album2096,Find‘s raus mit Benjamin: Jahreszeiten - Frühling
2097,spotify:album:5GmHB4Vxr5GsNUwUNEoOAN,album2097,Folge 149: Auf der Tankstelle
2098,spotify:album:1XEgnkoYMJWVdgXLHyxtiR,album2098,Gute-Nacht-Geschichten - Folge 32: Der Herbst ist da
2099,spotify:album:19ms2xSmphDqfhx2dp11Tl,album2099,Wounded Rhymes (Anniversary Edition)
2100,spotify:album:28AjCPTvrM4gQIiwo0CEOE,album2100,so sad so sexy
2101,spotify:album:4fGqfyineAZmulNxgitERh,album2101,I Never Learn
2102,spotify:album:0ctfduE1sLhqIjbcFokWvv,album2102,YOUTH
2103,spotify:album:1vPy7x9tSLmmBxvG1E1wsu,album2103,Junk Food
2104,spotify:album:2bZdZYqEU3jEUdQBGVVY8p,album2104,YOUTH
2105,spotify:album:6Aqtcnv4SwSnXaZj987OQ0,album2105,Hyperspace (2020)
2106,spotify:album:4ZUryKKDhiMXcD4fluAEhl,album2106,Hyperspace
2107,spotify:album:6BOQkxcHspMoRWEwEexf4l,album2107,Colors
2108,spotify:album:6pmoTLfsPpn0wisT3YFJSN,album2108,Look Up Child
2109,spotify:album:1Yn7YD40ikGVNPDQklj4rX,album2109,Behold
2110,spotify:album:6MEVxM406giEe9WitUo3Bc,album2110,Behold (Deluxe Edition)
2111,spotify:album:50QKpfridaIORN2l2hfRFI,album2111,DREAMLAND 2021
2112,spotify:album:3spivsz6F0cgMPGZDO0dvl,album2112,DREAMLAND 2021
