42391,No Le Hago Falta - VersiÃ³n 30 Aniversario,spotify:track:5p949otLTfpsju2sqJqkNK,spotify:artist:4bPiOPI4V99cepEftvBYak,Banda Los Recoditos,spotify:album:52q5WhmITcyCrhmqHHnjgI,30 Aniversario,29,164680,ranchera,2/21/2020,2.74,song34835,8813,song8813,165,02:45
42392,Perfecta - VersiÃ³n 30 Aniversario,spotify:track:58Vg2LzaUkB31FwsKE5jk1,spotify:artist:4bPiOPI4V99cepEftvBYak,Banda Los Recoditos,spotify:album:52q5WhmITcyCrhmqHHnjgI,30 Aniversario,30,209866,regional mexican,2/21/2020,3.5,song34836,8814,song8814,210,03:30
42393,CogulÃ¢ndia,spotify:track:5T6mY3sQbvVfLnertXdoST,spotify:artist:5nP8x4uEFjAAmDzwOEc9b8,MatuÃª,spotify:album:6ehm0SMBBoSxH8oSrFXre6,MÃ¡quina do Tempo,1,120000,trap brasileiro,9/10/2020,2,song34837,8815,song8815,120,02:00
42394,Antes,spotify:track:2XymTaHTrQWDEuSyhfZvqF,spotify:artist:5nP8x4uEFjAAmDzwOEc9b8,MatuÃª,spotify:album:6ehm0SMBBoSxH8oSrFXre6,MÃ¡quina do Tempo,2,169092,r&b brasileiro,9/10/2020,2.82,song34838,8816,song8816,169,02:49
42395,Gorilla Roxo,spotify:track:0bV0LtjtZH76gD0ujPYS3n,spotify:artist:5nP8x4uEFjAAmDzwOEc9b8,MatuÃª,spotify:album:6ehm0SMBBoSxH8oSrFXre6,MÃ¡quina do Tempo,3,165336,rap cearense,9/10/2020,2.76,song34839,8817,song8817,165,02:45
42396,Vem Chapar,spotify:track:4OfKTnuccYFO1xxF4tCvRE,spotify:artist:5nP8x4uEFjAAmDzwOEc9b8,MatuÃª,spotify:album:6ehm0SMBBoSxH8oSrFXre6,MÃ¡quina do Tempo,4,165789,rap cearense,9/10/2020,2.76,song34840,8818,song8818,166,02:46
42397,777-666,spotify:track:3sGcETRMuAgcPgjDpIkgMn,spotify:artist:5nP8x4uEFjAAmDzwOEc9b8,MatuÃª,spotify:album:6ehm0SMBBoSxH8oSrFXre6,MÃ¡quina do Tempo,5,164000,r&b brasileiro,9/10/2020,2.73,song34841,8819,song8819,164,02:44
42398,Ã‰ Sal,spotify:track:2c80HnIOPMmQQVQllQEWb5,spotify:artist:5nP8x4uEFjAAmDzwOEc9b8,MatuÃª,spotify:album:6ehm0SMBBoSxH8oSrFXre6,MÃ¡quina do Tempo,6,157687,rap cearense,9/10/2020,2.63,song34842,881A,song881A,158,02:38
42399,MÃ¡quina do Tempo,spotify:track:5oI9blwsXC8AkTWw6wASY8,spotify:artist:5nP8x4uEFjAAmDzwOEc9b8,MatuÃª,spotify:album:6ehm0SMBBoSxH8oSrFXre6,MÃ¡quina do Tempo,7,230400,r&b brasileiro,9/10/2020,3.84,song34843,881B,song881B,230,03:50
42400,Groupies,spotify:track:3ua3rqwBNmeGeQfcKnA3bT,spotify:artist:3Ns5FA1ANQOzsHLWspsrC6,Doode,spotify:album:6GyknQiPJF4HKS85cxB5Wi,Groupies,1,164571,trap brasileiro,9/28/2021,2.74,song34844,881C,song881C,165,02:45
42401,Quer Voar,spotify:track:7aZusA4cWXz3Wv9e9uhavz,spotify:artist:5nP8x4uEFjAAmDzwOEc9b8,MatuÃª,spotify:album:7JtB0tcIiJn1gJhDbCCL0e,Quer Voar,1,187636,r&b brasileiro,8/11/2021,3.13,song34845,881D,song881D,188,03:08
42439,"Bertha - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:1vlczLOPUZt62oywMIzjGF,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",1,391773,jam band,10/1/2021,6.53,song34846,881E,song881E,392,06:32
42440,"Me And My Uncle - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:4DZbqYM3yhaFgE97rok59T,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",2,228122,rock,10/1/2021,3.8,song34847,881F,song881F,228,03:48
42441,"Mr. Charlie - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:2PYpMP79kvNhozbkZ5lo7c,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",3,264674,double drumming,10/1/2021,4.41,song34848,8820,song8820,265,04:25
42442,"Loser - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:2sMlm5CTXbSitM813uRN9n,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",4,441653,folk rock,10/1/2021,7.36,song34849,8821,song8821,442,07:22
42443,"Beat It On Down The Line - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:2MJVXjkvOBfl5H0QKDVVBQ,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",5,229082,country rock,10/1/2021,3.82,song34850,8822,song8822,229,03:49
42444,"Sugaree - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:0BonuoM0q1NvKm6tY9S8uo,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",6,529248,psychedelic rock,10/1/2021,8.82,song34851,8823,song8823,529,08:49
42445,"Jack Straw - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:5kMNcupimhMdWBVEQUTMtX,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",7,329989,cosmic american,10/1/2021,5.5,song34852,8824,song8824,330,05:30
42446,"Next Time You See Me - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:11TDfYhHz5CxXN6ZrLXJUg,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",8,277146,cosmic american,10/1/2021,4.62,song34853,8825,song8825,277,04:37
42447,"Tennessee Jed - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:74zprAL76J4WJWhxzBbIPw,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",9,463346,psychedelic rock,10/1/2021,7.72,song34854,8826,song8826,463,07:43
42448,"El Paso - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:5Q3tDNl17wQAWtsoqfqKFU,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",10,295598,jam band,10/1/2021,4.93,song34855,8827,song8827,296,04:56
42449,"Big Railroad Blues - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:09dHEm6EpwL6PA0Wgx7y47,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",11,251938,psychedelic rock,10/1/2021,4.2,song34856,8828,song8828,252,04:12
42450,"Casey Jones - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:1qXEmtmzySb7nLahZjkn92,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",12,342101,double drumming,10/1/2021,5.7,song34857,8829,song8829,342,05:42
42451,"Good Lovin' - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:4CO8PAcDNy3so6VvIqaXNI,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",1,1331964,psychedelic rock,10/1/2021,22.2,song34858,882A,song882A,1332,22:12
42452,"Brokedown Palace - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:4THuWTrBq2NTZfWEiZLMJ2,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",2,366027,cosmic american,10/1/2021,6.1,song34859,882B,song882B,366,06:06
42453,"Playing in the Band - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:2lTJR422YJ3Sz7iYGUivtg,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",3,416778,country rock,10/1/2021,6.95,song34860,882C,song882C,417,06:57
42454,"Run Rudolph Run - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:2dAIPTyMzZHAyrErJlsgvJ,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",4,218781,double drumming,10/1/2021,3.65,song34861,882D,song882D,219,03:39
42455,"Deal - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:2kupqPG2egNlffNg8PDWln,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",5,349933,psychedelic rock,10/1/2021,5.83,song34862,882E,song882E,350,05:50
42456,"Sugar Magnolia - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:5TLjBcccKORzHW6hgmGnHX,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",6,473859,rock,10/1/2021,7.9,song34863,882F,song882F,474,07:54
42457,"Comes a Time - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:55OVmKOuO9Nv37PKXjSTzO,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",7,495239,double drumming,10/1/2021,8.25,song34864,8830,song8830,495,08:15
42458,"Truckin' - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:1Qi3EhWT5DKuOnCxBxAaCq,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",1,504776,country rock,10/1/2021,8.41,song34865,8831,song8831,505,08:25
42459,"Drums - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:5sLK1txZBwaornUAVQxKp2,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",2,201209,rock,10/1/2021,3.35,song34866,8832,song8832,201,03:21
42460,"The Other One - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:5wS9qq7dnccIo96EtOK92v,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",3,792578,double drumming,10/1/2021,13.21,song34867,8833,song8833,793,13:13
42461,"Sitting on Top of the World - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:2lueI3A6qpfIdP1mZNx66c,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",4,190021,jam band,10/1/2021,3.17,song34868,8834,song8834,190,03:10
42462,"The Other One, Pt. 2 - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:7cfPv6WkoB2lqLYVavfkC6,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",5,362210,classic rock,10/1/2021,6.04,song34869,8835,song8835,362,06:02
42463,"Not Fade Away, Pt. 1 - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:6BCrzDd03xv1TVAllEwMqq,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",6,358310,psychedelic rock,10/1/2021,5.97,song34870,8836,song8836,358,05:58
42464,"Goin' Down the Road Feeling Bad - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:5lK07OIT400kGUQFqu2WLx,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",7,372841,country rock,10/1/2021,6.21,song34871,8837,song8837,373,06:13
42465,"Not Fade Away, Pt. 2 - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:5bEeROYwEYMxsLenu9xTPQ,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",8,238479,folk rock,10/1/2021,3.97,song34872,8838,song8838,238,03:58
42466,"One More Saturday Night - Live at the Fox Theatre, St. Louis, MO 12/10/71",spotify:track:1mNMdBkDF8zltW9Y7fd2hY,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0DS10mXgRXMkkQSxGpfADQ,"Fox Theatre, St. Louis, MO (12/10/71) [Live]",9,292119,folk rock,10/1/2021,4.87,song34873,8839,song8839,292,04:52
42467,"Bertha (Live at The Fillmore East, New York, NY, April 27, 1971) - 2021 Remaster",spotify:track:5AV4AmMLZCPNQueQwLtihA,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],1,342744,classic rock,6/25/2021,5.71,song34874,883A,song883A,343,05:43
42468,"Mama Tried (Live at The Fillmore East, New York, NY, April 26, 1971) - 2021 Remaster",spotify:track:7CAINVLO6my14ETggeE5Db,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],2,162510,folk rock,6/25/2021,2.71,song34875,883B,song883B,163,02:43
42469,"Big Railroad Blues (Live at The Fillmore East, New York, NY, April 5, 1971) - 2021 Remaster",spotify:track:0vKGvVsPMfUiYm0s1iLarX,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],3,215134,country rock,6/25/2021,3.59,song34876,883C,song883C,215,03:35
42470,"Playing in the Band (Live at The Fillmore East, New York, NY, April 6, 1971) - 2021 Remaster",spotify:track:1Io8uWceQCnl9U4pp7Ikcq,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],4,282453,folk rock,6/25/2021,4.71,song34877,883D,song883D,282,04:42
42471,"The Other One (Live at The Fillmore East, New York, NY, April 28, 1971) - 2021 Remaster",spotify:track:0nx1zRSfYTAYDpRY6xdLKt,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],5,1086373,psychedelic rock,6/25/2021,18.11,song34878,883E,song883E,1086,18:06
42472,"Me & My Uncle (Live at The Fillmore East, New York, NY, April 29, 1971) - 2021 Remaster",spotify:track:0uefnY8PMo1UdIvhcLn9gA,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],6,183586,cosmic american,6/25/2021,3.06,song34879,883F,song883F,184,03:04
42473,"Big Boss Man (Live at The Fillmore East, New York, NY, April 26, 1971) - 2021 Remaster",spotify:track:4m6So0GGD3pX4E2YtOYTof,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],7,313177,folk rock,6/25/2021,5.22,song34880,8840,song8840,313,05:13
42474,"Me & Bobby McGee (Live at The Fillmore East, New York, NY, April 27, 1971) - 2021 Remaster",spotify:track:5KCBAeyyZPpqPUuAykAz99,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],8,341100,jam band,6/25/2021,5.69,song34881,8841,song8841,341,05:41
42475,"Johnny B. Goode (Live at The Fillmore East, New York, NY, March 24, 1971) - 2021 Remaster",spotify:track:2vVkc9nXPLXuf5G7jQk6tB,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],9,228835,rock,6/25/2021,3.81,song34882,8842,song8842,229,03:49
42476,"Wharf Rat (Live at The Fillmore East, New York, NY, April 26, 1971) - 2021 Remaster",spotify:track:4G9JpG2jU31pWGx1AwLm8w,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],10,509722,double drumming,6/25/2021,8.5,song34883,8843,song8843,510,08:30
42477,"Not Fade Away / Goin' Down the Road Feeling Bad (Live at The Fillmore East, New York, NY, April 5, 1971) - 2021 Remaster",spotify:track:4jQERwmCWGi44lPt8Zl2Oz,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],11,550430,rock,6/25/2021,9.17,song34884,8844,song8844,550,09:10
42478,"Good Lovin' (Live at the Fillmore West, San Francisco, CA, July 2, 1971)",spotify:track:0T0xeskKYwotv8Bpkg96wA,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],1,1067866,folk rock,6/25/2021,17.8,song34885,8845,song8845,1068,17:48
42479,"Sing Me Back Home (Live at the Fillmore West, San Francisco, CA, July 2, 1971)",spotify:track:0C0XkZtNBEJMzwtXJfgJxj,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],2,616054,jam band,6/25/2021,10.27,song34886,8846,song8846,616,10:16
42480,"Mama Tried (Live at the Fillmore West, San Francisco, CA, July 2, 1971)",spotify:track:1p6PTclqbmXQZOgCZPcLe6,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],3,188334,cosmic american,6/25/2021,3.14,song34887,8847,song8847,188,03:08
42481,"Cryptical Envelopment (Live at the Fillmore West, San Francisco, CA, July 2, 1971)",spotify:track:0Tz5DoOO1g3PjZpcavivC1,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],4,145766,double drumming,6/25/2021,2.43,song34888,8848,song8848,146,02:26
42482,"Drums (Live at the Fillmore West, San Francisco, CA, July 2, 1971)",spotify:track:4kEUsEd3f7k2BBlL8ZgXj8,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],5,313900,double drumming,6/25/2021,5.23,song34889,8849,song8849,314,05:14
42483,"The Other One (Live at the Fillmore West, San Francisco, CA, July 2, 1971)",spotify:track:5yheK66uMatccXQHj6jXaC,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],6,951933,rock,6/25/2021,15.87,song34890,884A,song884A,952,15:52
42484,"Big Boss Man (Live at the Fillmore West, San Francisco, CA, July 2, 1971)",spotify:track:2Z0MrWmEOOSP77CUzi5LPR,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],7,327733,rock,6/25/2021,5.46,song34891,884B,song884B,328,05:28
42485,"Not Fade Away, Pt. 1 (Live at the Fillmore West, San Francisco, CA, July 2, 1971)",spotify:track:1ZmJcDokvtmFRP0u1Ddfrh,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],8,237457,folk rock,6/25/2021,3.96,song34892,884C,song884C,237,03:57
42486,"Goin' Down the Road Feeling Bad (Live at the Fillmore West, San Francisco, CA, July 2, 1971)",spotify:track:0swsBqCp2zLGqrlqKUp90a,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],9,579861,cosmic american,6/25/2021,9.66,song34893,884D,song884D,580,09:40
42487,"Not Fade Away, Pt. 2 (Live at the Fillmore West, San Francisco, CA, July 2, 1971)",spotify:track:1Ap0jJuQp8mu6b7T9rqdWv,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:3kMxm04sEdG5qzVA3ZOGmH,Grateful Dead (Skull & Roses) [50th Anniversary Expanded Edition] [Live],10,155604,country rock,6/25/2021,2.59,song34894,884E,song884E,156,02:36
42488,Jack Straw - Live,spotify:track:0ft9jM4RaCtO8vV6rQx17g,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0TiM74dfFS8Wj1MGT1gE9q,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",1,424385,jam band,12/16/2020,7.07,song34895,884F,song884F,424,07:04
42489,Sugaree - Live,spotify:track:4PJm2afAbj2JfDm1o4ijxl,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0TiM74dfFS8Wj1MGT1gE9q,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",2,801776,cosmic american,12/16/2020,13.36,song34896,8850,song8850,802,13:22
42490,Me & My Uncle - Live,spotify:track:5IyByAzGD0L2Hj82h9dt3L,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0TiM74dfFS8Wj1MGT1gE9q,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",3,185704,rock,12/16/2020,3.1,song34897,8851,song8851,186,03:06
42491,Big River - Live,spotify:track:61ASVSX6Lx71PMJEwG5kM2,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0TiM74dfFS8Wj1MGT1gE9q,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",4,424254,double drumming,12/16/2020,7.07,song34898,8852,song8852,424,07:04
42492,Stagger Lee - Live,spotify:track:1tjoTJ3JLF0HlGQkZfK1it,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0TiM74dfFS8Wj1MGT1gE9q,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",5,543085,classic rock,12/16/2020,9.05,song34899,8853,song8853,543,09:03
42493,Passenger - Live,spotify:track:2HyJVrmzHK5wNR4WiNCxhk,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0TiM74dfFS8Wj1MGT1gE9q,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",6,360724,cosmic american,12/16/2020,6.01,song34900,8854,song8854,361,06:01
42494,Candyman - Live,spotify:track:6ZE5Fp0mOmpRW8T4rDXIAb,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0TiM74dfFS8Wj1MGT1gE9q,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",7,547474,country rock,12/16/2020,9.12,song34901,8855,song8855,547,09:07
42495,Minglewood Blues - Live,spotify:track:27oq0tcorqOVXRBwQTeBpy,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0TiM74dfFS8Wj1MGT1gE9q,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",8,376293,rock,12/16/2020,6.27,song34902,8856,song8856,376,06:16
42496,From The Heart Of Me - Live,spotify:track:5BF5rDQ1L6toiak07afPKZ,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0TiM74dfFS8Wj1MGT1gE9q,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",9,238680,cosmic american,12/16/2020,3.98,song34903,8857,song8857,239,03:59
42497,Loser - Live,spotify:track:546dHSIxTH8Alib6auJ4f5,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0TiM74dfFS8Wj1MGT1gE9q,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",10,651075,double drumming,12/16/2020,10.85,song34904,8858,song8858,651,10:51
42498,Promised Land - Live,spotify:track:1gMY48sqXbNgnGOGDlICsc,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0TiM74dfFS8Wj1MGT1gE9q,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",11,271804,psychedelic rock,12/16/2020,4.53,song34905,8859,song8859,272,04:32
42499,I Need A Miracle - Live,spotify:track:7F5MOskyFkeCn0MGCsNh3o,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,spotify:album:0TiM74dfFS8Wj1MGT1gE9q,"Capitol Theatre, Passaic, NJ (Live 11/24/78)",12,332434,psychedelic rock,12/16/2020,5.54,song34906,885A,song885A,332,05:32
